source,target,relationship
CUSTOMER::USER0666,DEVICE::DEV_00589,device
CUSTOMER::USER0666,ADDRESS::ADDR_00589,address
CUSTOMER::USER0666,PAYMENT::PAY_00589,payment
CUSTOMER::USER0666,IP::10.147.238.129,ip
CUSTOMER::USER0364,DEVICE::DEV_00590,device
CUSTOMER::USER0364,ADDRESS::ADDR_00590,address
CUSTOMER::USER0364,PAYMENT::PAY_00590,payment
CUSTOMER::USER0364,IP::10.119.18.50,ip
CUSTOMER::USER1964,DEVICE::DEV_00591,device
CUSTOMER::USER1964,ADDRESS::ADDR_00591,address
CUSTOMER::USER1964,PAYMENT::PAY_00591,payment
CUSTOMER::USER1964,IP::10.86.96.93,ip
CUSTOMER::USER1616,DEVICE::DEV_00592,device
CUSTOMER::USER1616,ADDRESS::ADDR_00592,address
CUSTOMER::USER1616,PAYMENT::PAY_00592,payment
CUSTOMER::USER1616,IP::10.101.196.34,ip
CUSTOMER::USER0748,DEVICE::DEV_00593,device
CUSTOMER::USER0748,ADDRESS::ADDR_00593,address
CUSTOMER::USER0748,PAYMENT::PAY_00593,payment
CUSTOMER::USER0748,IP::10.85.42.79,ip
CUSTOMER::USER1651,DEVICE::DEV_00594,device
CUSTOMER::USER1651,ADDRESS::ADDR_00594,address
CUSTOMER::USER1651,PAYMENT::PAY_00594,payment
CUSTOMER::USER1651,IP::10.174.12.87,ip
CUSTOMER::USER0023,DEVICE::DEV_00595,device
CUSTOMER::USER0023,ADDRESS::ADDR_00595,address
CUSTOMER::USER0023,PAYMENT::PAY_00595,payment
CUSTOMER::USER0023,IP::10.7.243.185,ip
CUSTOMER::USER1735,DEVICE::DEV_00596,device
CUSTOMER::USER1735,ADDRESS::ADDR_00596,address
CUSTOMER::USER1735,PAYMENT::PAY_00596,payment
CUSTOMER::USER1735,IP::10.62.51.26,ip
CUSTOMER::USER1431,DEVICE::DEV_00597,device
CUSTOMER::USER1431,ADDRESS::ADDR_00597,address
CUSTOMER::USER1431,PAYMENT::PAY_00597,payment
CUSTOMER::USER1431,IP::10.121.192.149,ip
CUSTOMER::USER1729,DEVICE::DEV_00598,device
CUSTOMER::USER1729,ADDRESS::ADDR_00598,address
CUSTOMER::USER1729,PAYMENT::PAY_00598,payment
CUSTOMER::USER1729,IP::10.224.88.71,ip
CUSTOMER::USER0077,DEVICE::DEV_00599,device
CUSTOMER::USER0077,ADDRESS::ADDR_00599,address
CUSTOMER::USER0077,PAYMENT::PAY_00599,payment
CUSTOMER::USER0077,IP::10.122.52.248,ip
CUSTOMER::USER0170,DEVICE::DEV_00600,device
CUSTOMER::USER0170,ADDRESS::ADDR_00600,address
CUSTOMER::USER0170,PAYMENT::PAY_00600,payment
CUSTOMER::USER0170,IP::10.48.122.133,ip
CUSTOMER::USER0870,DEVICE::DEV_00601,device
CUSTOMER::USER0870,ADDRESS::ADDR_00601,address
CUSTOMER::USER0870,PAYMENT::PAY_00601,payment
CUSTOMER::USER0870,IP::10.15.119.116,ip
CUSTOMER::USER0447,DEVICE::DEV_00602,device
CUSTOMER::USER0447,ADDRESS::ADDR_00602,address
CUSTOMER::USER0447,PAYMENT::PAY_00602,payment
CUSTOMER::USER0447,IP::10.66.33.12,ip
CUSTOMER::USER1060,DEVICE::DEV_00603,device
CUSTOMER::USER1060,ADDRESS::ADDR_00603,address
CUSTOMER::USER1060,PAYMENT::PAY_00603,payment
CUSTOMER::USER1060,IP::10.3.123.23,ip
CUSTOMER::USER1014,DEVICE::ABUSE_DEV_001,device
CUSTOMER::USER1014,ADDRESS::ABUSE_ADDR_001,address
CUSTOMER::USER1014,PAYMENT::PAY_00604,payment
CUSTOMER::USER1014,IP::10.244.63.166,ip
DEVICE::ABUSE_DEV_001,CUSTOMER::USER0135,device
DEVICE::ABUSE_DEV_001,CUSTOMER::USER1743,device
DEVICE::ABUSE_DEV_001,CUSTOMER::USER0719,device
ADDRESS::ABUSE_ADDR_001,CUSTOMER::USER1743,address
CUSTOMER::USER1665,DEVICE::DEV_00605,device
CUSTOMER::USER1665,ADDRESS::ADDR_00605,address
CUSTOMER::USER1665,PAYMENT::PAY_00605,payment
CUSTOMER::USER1665,IP::10.172.126.225,ip
CUSTOMER::USER1605,DEVICE::DEV_00606,device
CUSTOMER::USER1605,ADDRESS::ADDR_00606,address
CUSTOMER::USER1605,PAYMENT::PAY_00606,payment
CUSTOMER::USER1605,IP::10.29.60.65,ip
CUSTOMER::USER0965,DEVICE::DEV_00607,device
CUSTOMER::USER0965,ADDRESS::ADDR_00607,address
CUSTOMER::USER0965,PAYMENT::PAY_00607,payment
CUSTOMER::USER0965,IP::10.35.75.80,ip
CUSTOMER::USER0287,DEVICE::DEV_00608,device
CUSTOMER::USER0287,ADDRESS::ADDR_00608,address
CUSTOMER::USER0287,PAYMENT::PAY_00608,payment
CUSTOMER::USER0287,IP::10.195.77.223,ip
CUSTOMER::USER1913,DEVICE::DEV_00609,device
CUSTOMER::USER1913,ADDRESS::ADDR_00609,address
CUSTOMER::USER1913,PAYMENT::PAY_00609,payment
CUSTOMER::USER1913,IP::10.197.230.27,ip
CUSTOMER::USER1176,DEVICE::DEV_00610,device
CUSTOMER::USER1176,ADDRESS::ADDR_00610,address
CUSTOMER::USER1176,PAYMENT::PAY_00610,payment
CUSTOMER::USER1176,IP::10.251.156.250,ip
CUSTOMER::USER1781,DEVICE::DEV_00611,device
CUSTOMER::USER1781,ADDRESS::ADDR_00611,address
CUSTOMER::USER1781,PAYMENT::PAY_00611,payment
CUSTOMER::USER1781,IP::10.91.243.150,ip
CUSTOMER::USER1756,DEVICE::DEV_00612,device
CUSTOMER::USER1756,ADDRESS::ADDR_00612,address
CUSTOMER::USER1756,PAYMENT::PAY_00612,payment
CUSTOMER::USER1756,IP::10.19.105.35,ip
CUSTOMER::USER0075,DEVICE::DEV_00613,device
CUSTOMER::USER0075,ADDRESS::ADDR_00613,address
CUSTOMER::USER0075,PAYMENT::PAY_00613,payment
CUSTOMER::USER0075,IP::10.240.78.57,ip
CUSTOMER::USER0192,DEVICE::DEV_00614,device
CUSTOMER::USER0192,ADDRESS::ADDR_00614,address
CUSTOMER::USER0192,PAYMENT::PAY_00614,payment
CUSTOMER::USER0192,IP::10.141.108.25,ip
CUSTOMER::USER0191,DEVICE::DEV_00615,device
CUSTOMER::USER0191,ADDRESS::ADDR_00615,address
CUSTOMER::USER0191,PAYMENT::PAY_00615,payment
CUSTOMER::USER0191,IP::10.208.215.189,ip
CUSTOMER::USER1877,DEVICE::DEV_00616,device
CUSTOMER::USER1877,ADDRESS::ADDR_00616,address
CUSTOMER::USER1877,PAYMENT::PAY_00616,payment
CUSTOMER::USER1877,IP::10.157.103.138,ip
CUSTOMER::USER0385,DEVICE::DEV_00617,device
CUSTOMER::USER0385,ADDRESS::ADDR_00617,address
CUSTOMER::USER0385,PAYMENT::PAY_00617,payment
CUSTOMER::USER0385,IP::10.133.42.21,ip
CUSTOMER::USER1177,DEVICE::DEV_00618,device
CUSTOMER::USER1177,ADDRESS::ADDR_00618,address
CUSTOMER::USER1177,PAYMENT::PAY_00618,payment
CUSTOMER::USER1177,IP::10.65.116.41,ip
CUSTOMER::USER0467,DEVICE::DEV_00619,device
CUSTOMER::USER0467,ADDRESS::ADDR_00619,address
CUSTOMER::USER0467,PAYMENT::PAY_00619,payment
CUSTOMER::USER0467,IP::10.28.217.96,ip
CUSTOMER::USER0003,DEVICE::DEV_00620,device
CUSTOMER::USER0003,ADDRESS::ADDR_00620,address
CUSTOMER::USER0003,PAYMENT::PAY_00620,payment
CUSTOMER::USER0003,IP::10.149.134.187,ip
CUSTOMER::USER1171,DEVICE::DEV_00621,device
CUSTOMER::USER1171,ADDRESS::ADDR_00621,address
CUSTOMER::USER1171,PAYMENT::PAY_00621,payment
CUSTOMER::USER1171,IP::10.188.76.216,ip
CUSTOMER::USER1900,DEVICE::DEV_00622,device
CUSTOMER::USER1900,ADDRESS::ADDR_00622,address
CUSTOMER::USER1900,PAYMENT::PAY_00622,payment
CUSTOMER::USER1900,IP::10.95.213.103,ip
CUSTOMER::USER0800,DEVICE::DEV_00623,device
CUSTOMER::USER0800,ADDRESS::ADDR_00623,address
CUSTOMER::USER0800,PAYMENT::PAY_00623,payment
CUSTOMER::USER0800,IP::10.29.194.8,ip
CUSTOMER::USER0018,DEVICE::DEV_00624,device
CUSTOMER::USER0018,ADDRESS::ADDR_00624,address
CUSTOMER::USER0018,PAYMENT::PAY_00624,payment
CUSTOMER::USER0018,IP::10.197.11.53,ip
CUSTOMER::USER0184,DEVICE::DEV_00625,device
CUSTOMER::USER0184,ADDRESS::ADDR_00625,address
CUSTOMER::USER0184,PAYMENT::PAY_00625,payment
CUSTOMER::USER0184,IP::10.154.240.104,ip
CUSTOMER::USER0706,DEVICE::DEV_00626,device
CUSTOMER::USER0706,ADDRESS::ADDR_00626,address
CUSTOMER::USER0706,PAYMENT::PAY_00626,payment
CUSTOMER::USER0706,IP::10.31.60.228,ip
CUSTOMER::USER1825,DEVICE::DEV_00627,device
CUSTOMER::USER1825,ADDRESS::ADDR_00627,address
CUSTOMER::USER1825,PAYMENT::PAY_00627,payment
CUSTOMER::USER1825,IP::10.185.26.98,ip
CUSTOMER::USER1951,DEVICE::DEV_00628,device
CUSTOMER::USER1951,ADDRESS::ADDR_00628,address
CUSTOMER::USER1951,PAYMENT::PAY_00628,payment
CUSTOMER::USER1951,IP::10.68.46.216,ip
CUSTOMER::USER1250,DEVICE::DEV_00629,device
CUSTOMER::USER1250,ADDRESS::ADDR_00629,address
CUSTOMER::USER1250,PAYMENT::PAY_00629,payment
CUSTOMER::USER1250,IP::10.157.46.166,ip
CUSTOMER::USER0458,DEVICE::DEV_00630,device
CUSTOMER::USER0458,ADDRESS::ADDR_00630,address
CUSTOMER::USER0458,PAYMENT::PAY_00630,payment
CUSTOMER::USER0458,IP::10.106.16.115,ip
CUSTOMER::USER0641,DEVICE::DEV_00631,device
CUSTOMER::USER0641,ADDRESS::ADDR_00631,address
CUSTOMER::USER0641,PAYMENT::PAY_00631,payment
CUSTOMER::USER0641,IP::10.48.63.224,ip
CUSTOMER::USER1486,DEVICE::DEV_00632,device
CUSTOMER::USER1486,ADDRESS::ADDR_00632,address
CUSTOMER::USER1486,PAYMENT::PAY_00632,payment
CUSTOMER::USER1486,IP::10.181.35.217,ip
CUSTOMER::USER1713,DEVICE::ABUSE_DEV_003,device
CUSTOMER::USER1713,ADDRESS::ABUSE_ADDR_003,address
CUSTOMER::USER1713,PAYMENT::ABUSE_PAY_003,payment
CUSTOMER::USER1713,IP::10.146.223.190,ip
DEVICE::ABUSE_DEV_003,CUSTOMER::USER0970,device
DEVICE::ABUSE_DEV_003,CUSTOMER::USER1198,device
ADDRESS::ABUSE_ADDR_003,CUSTOMER::USER0970,address
ADDRESS::ABUSE_ADDR_003,CUSTOMER::USER1198,address
PAYMENT::ABUSE_PAY_003,CUSTOMER::USER0970,payment
PAYMENT::ABUSE_PAY_003,CUSTOMER::USER1198,payment
CUSTOMER::USER1467,DEVICE::DEV_00634,device
CUSTOMER::USER1467,ADDRESS::ADDR_00634,address
CUSTOMER::USER1467,PAYMENT::PAY_00634,payment
CUSTOMER::USER1467,IP::10.87.136.135,ip
CUSTOMER::USER0588,DEVICE::DEV_00635,device
CUSTOMER::USER0588,ADDRESS::ADDR_00635,address
CUSTOMER::USER0588,PAYMENT::PAY_00635,payment
CUSTOMER::USER0588,IP::10.183.64.85,ip
CUSTOMER::USER0694,DEVICE::DEV_00636,device
CUSTOMER::USER0694,ADDRESS::ADDR_00636,address
CUSTOMER::USER0694,PAYMENT::PAY_00636,payment
CUSTOMER::USER0694,IP::10.63.76.41,ip
CUSTOMER::USER1356,DEVICE::DEV_00637,device
CUSTOMER::USER1356,ADDRESS::ADDR_00637,address
CUSTOMER::USER1356,PAYMENT::PAY_00637,payment
CUSTOMER::USER1356,IP::10.10.239.19,ip
CUSTOMER::USER1233,DEVICE::DEV_00638,device
CUSTOMER::USER1233,ADDRESS::ADDR_00638,address
CUSTOMER::USER1233,PAYMENT::PAY_00638,payment
CUSTOMER::USER1233,IP::10.226.1.198,ip
CUSTOMER::USER0327,DEVICE::DEV_00639,device
CUSTOMER::USER0327,ADDRESS::ADDR_00639,address
CUSTOMER::USER0327,PAYMENT::PAY_00639,payment
CUSTOMER::USER0327,IP::10.84.132.72,ip
CUSTOMER::USER1777,DEVICE::DEV_00640,device
CUSTOMER::USER1777,ADDRESS::ADDR_00640,address
CUSTOMER::USER1777,PAYMENT::PAY_00640,payment
CUSTOMER::USER1777,IP::10.125.115.135,ip
CUSTOMER::USER1262,DEVICE::DEV_00641,device
CUSTOMER::USER1262,ADDRESS::ADDR_00641,address
CUSTOMER::USER1262,PAYMENT::PAY_00641,payment
CUSTOMER::USER1262,IP::10.100.137.210,ip
CUSTOMER::USER1604,DEVICE::DEV_00642,device
CUSTOMER::USER1604,ADDRESS::ADDR_00642,address
CUSTOMER::USER1604,PAYMENT::PAY_00642,payment
CUSTOMER::USER1604,IP::10.111.92.34,ip
CUSTOMER::USER1320,DEVICE::DEV_00643,device
CUSTOMER::USER1320,ADDRESS::ADDR_00643,address
CUSTOMER::USER1320,PAYMENT::PAY_00643,payment
CUSTOMER::USER1320,IP::10.92.32.47,ip
CUSTOMER::USER1995,DEVICE::DEV_00644,device
CUSTOMER::USER1995,ADDRESS::ADDR_00644,address
CUSTOMER::USER1995,PAYMENT::PAY_00644,payment
CUSTOMER::USER1995,IP::10.242.23.123,ip
CUSTOMER::USER0836,DEVICE::DEV_00645,device
CUSTOMER::USER0836,ADDRESS::ADDR_00645,address
CUSTOMER::USER0836,PAYMENT::PAY_00645,payment
CUSTOMER::USER0836,IP::10.212.243.38,ip
CUSTOMER::USER1703,DEVICE::DEV_00646,device
CUSTOMER::USER1703,ADDRESS::ADDR_00646,address
CUSTOMER::USER1703,PAYMENT::PAY_00646,payment
CUSTOMER::USER1703,IP::10.42.95.141,ip
CUSTOMER::USER0450,DEVICE::DEV_00647,device
CUSTOMER::USER0450,ADDRESS::ADDR_00647,address
CUSTOMER::USER0450,PAYMENT::PAY_00647,payment
CUSTOMER::USER0450,IP::10.244.53.42,ip
CUSTOMER::USER0207,DEVICE::DEV_00648,device
CUSTOMER::USER0207,ADDRESS::ADDR_00648,address
CUSTOMER::USER0207,PAYMENT::PAY_00648,payment
CUSTOMER::USER0207,IP::10.65.223.8,ip
CUSTOMER::USER0229,DEVICE::DEV_00649,device
CUSTOMER::USER0229,ADDRESS::ADDR_00649,address
CUSTOMER::USER0229,PAYMENT::PAY_00649,payment
CUSTOMER::USER0229,IP::10.97.31.40,ip
CUSTOMER::USER1992,PAYMENT::ABUSE_PAY_002,payment
CUSTOMER::USER1992,IP::10.233.1.82,ip
PAYMENT::ABUSE_PAY_002,CUSTOMER::USER0472,payment
PAYMENT::ABUSE_PAY_002,CUSTOMER::USER1403,payment
CUSTOMER::USER0984,DEVICE::DEV_00651,device
CUSTOMER::USER0984,ADDRESS::ADDR_00651,address
CUSTOMER::USER0984,PAYMENT::PAY_00651,payment
CUSTOMER::USER0984,IP::10.233.155.19,ip
CUSTOMER::USER0991,DEVICE::DEV_00652,device
CUSTOMER::USER0991,ADDRESS::ADDR_00652,address
CUSTOMER::USER0991,PAYMENT::PAY_00652,payment
CUSTOMER::USER0991,IP::10.119.247.102,ip
CUSTOMER::USER1682,DEVICE::DEV_00653,device
CUSTOMER::USER1682,ADDRESS::ADDR_00653,address
CUSTOMER::USER1682,PAYMENT::PAY_00653,payment
CUSTOMER::USER1682,IP::10.135.136.168,ip
CUSTOMER::USER0616,DEVICE::DEV_00654,device
CUSTOMER::USER0616,ADDRESS::ADDR_00654,address
CUSTOMER::USER0616,PAYMENT::PAY_00654,payment
CUSTOMER::USER0616,IP::10.48.214.252,ip
CUSTOMER::USER0993,DEVICE::DEV_00655,device
CUSTOMER::USER0993,ADDRESS::ADDR_00655,address
CUSTOMER::USER0993,PAYMENT::PAY_00655,payment
CUSTOMER::USER0993,IP::10.37.208.208,ip
CUSTOMER::USER1693,DEVICE::DEV_00656,device
CUSTOMER::USER1693,ADDRESS::ADDR_00656,address
CUSTOMER::USER1693,PAYMENT::PAY_00656,payment
CUSTOMER::USER1693,IP::10.189.95.120,ip
CUSTOMER::USER0504,DEVICE::DEV_00657,device
CUSTOMER::USER0504,ADDRESS::ADDR_00657,address
CUSTOMER::USER0504,PAYMENT::PAY_00657,payment
CUSTOMER::USER0504,IP::10.214.39.211,ip
CUSTOMER::USER0851,DEVICE::DEV_00658,device
CUSTOMER::USER0851,ADDRESS::ADDR_00658,address
CUSTOMER::USER0851,PAYMENT::PAY_00658,payment
CUSTOMER::USER0851,IP::10.234.174.87,ip
CUSTOMER::USER0422,DEVICE::DEV_00659,device
CUSTOMER::USER0422,ADDRESS::ADDR_00659,address
CUSTOMER::USER0422,PAYMENT::PAY_00659,payment
CUSTOMER::USER0422,IP::10.143.13.237,ip
CUSTOMER::USER1281,DEVICE::DEV_00660,device
CUSTOMER::USER1281,ADDRESS::ADDR_00660,address
CUSTOMER::USER1281,PAYMENT::PAY_00660,payment
CUSTOMER::USER1281,IP::10.87.15.202,ip
CUSTOMER::USER1221,DEVICE::DEV_00661,device
CUSTOMER::USER1221,ADDRESS::ADDR_00661,address
CUSTOMER::USER1221,PAYMENT::PAY_00661,payment
CUSTOMER::USER1221,IP::10.168.159.14,ip
CUSTOMER::USER0222,DEVICE::DEV_00662,device
CUSTOMER::USER0222,ADDRESS::ADDR_00662,address
CUSTOMER::USER0222,PAYMENT::PAY_00662,payment
CUSTOMER::USER0222,IP::10.191.162.202,ip
CUSTOMER::USER1850,DEVICE::DEV_00663,device
CUSTOMER::USER1850,ADDRESS::ADDR_00663,address
CUSTOMER::USER1850,PAYMENT::PAY_00663,payment
CUSTOMER::USER1850,IP::10.211.54.54,ip
CUSTOMER::USER1623,DEVICE::DEV_00664,device
CUSTOMER::USER1623,ADDRESS::ADDR_00664,address
CUSTOMER::USER1623,PAYMENT::PAY_00664,payment
CUSTOMER::USER1623,IP::10.235.135.112,ip
CUSTOMER::USER1249,DEVICE::DEV_00665,device
CUSTOMER::USER1249,ADDRESS::ADDR_00665,address
CUSTOMER::USER1249,PAYMENT::PAY_00665,payment
CUSTOMER::USER1249,IP::10.73.163.192,ip
CUSTOMER::USER0300,DEVICE::DEV_00666,device
CUSTOMER::USER0300,ADDRESS::ADDR_00666,address
CUSTOMER::USER0300,PAYMENT::PAY_00666,payment
CUSTOMER::USER0300,IP::10.1.141.253,ip
CUSTOMER::USER0057,DEVICE::DEV_00667,device
CUSTOMER::USER0057,ADDRESS::ADDR_00667,address
CUSTOMER::USER0057,PAYMENT::PAY_00667,payment
CUSTOMER::USER0057,IP::10.72.72.224,ip
CUSTOMER::USER0884,DEVICE::DEV_00668,device
CUSTOMER::USER0884,ADDRESS::ADDR_00668,address
CUSTOMER::USER0884,PAYMENT::PAY_00668,payment
CUSTOMER::USER0884,IP::10.16.101.117,ip
CUSTOMER::USER1061,DEVICE::DEV_00669,device
CUSTOMER::USER1061,ADDRESS::ADDR_00669,address
CUSTOMER::USER1061,PAYMENT::PAY_00669,payment
CUSTOMER::USER1061,IP::10.203.33.111,ip
CUSTOMER::USER1906,DEVICE::DEV_00670,device
CUSTOMER::USER1906,ADDRESS::ADDR_00670,address
CUSTOMER::USER1906,PAYMENT::PAY_00670,payment
CUSTOMER::USER1906,IP::10.39.201.161,ip
CUSTOMER::USER0584,DEVICE::DEV_00671,device
CUSTOMER::USER0584,ADDRESS::ADDR_00671,address
CUSTOMER::USER0584,PAYMENT::PAY_00671,payment
CUSTOMER::USER0584,IP::10.127.100.39,ip
CUSTOMER::USER1336,DEVICE::DEV_00672,device
CUSTOMER::USER1336,ADDRESS::ADDR_00672,address
CUSTOMER::USER1336,PAYMENT::PAY_00672,payment
CUSTOMER::USER1336,IP::10.235.165.82,ip
CUSTOMER::USER0466,DEVICE::DEV_00673,device
CUSTOMER::USER0466,ADDRESS::ADDR_00673,address
CUSTOMER::USER0466,PAYMENT::PAY_00673,payment
CUSTOMER::USER0466,IP::10.106.185.183,ip
CUSTOMER::USER1357,DEVICE::DEV_00674,device
CUSTOMER::USER1357,ADDRESS::ADDR_00674,address
CUSTOMER::USER1357,PAYMENT::PAY_00674,payment
CUSTOMER::USER1357,IP::10.118.77.168,ip
CUSTOMER::USER1209,DEVICE::DEV_00675,device
CUSTOMER::USER1209,ADDRESS::ADDR_00675,address
CUSTOMER::USER1209,PAYMENT::PAY_00675,payment
CUSTOMER::USER1209,IP::10.168.153.19,ip
CUSTOMER::USER0672,DEVICE::DEV_00676,device
CUSTOMER::USER0672,ADDRESS::ADDR_00676,address
CUSTOMER::USER0672,PAYMENT::PAY_00676,payment
CUSTOMER::USER0672,IP::10.121.156.242,ip
CUSTOMER::USER1918,DEVICE::DEV_00677,device
CUSTOMER::USER1918,ADDRESS::ADDR_00677,address
CUSTOMER::USER1918,PAYMENT::PAY_00677,payment
CUSTOMER::USER1918,IP::10.134.88.142,ip
CUSTOMER::USER0308,DEVICE::DEV_00678,device
CUSTOMER::USER0308,ADDRESS::ADDR_00678,address
CUSTOMER::USER0308,PAYMENT::PAY_00678,payment
CUSTOMER::USER0308,IP::10.46.24.173,ip
CUSTOMER::USER0310,DEVICE::DEV_00679,device
CUSTOMER::USER0310,ADDRESS::ADDR_00679,address
CUSTOMER::USER0310,PAYMENT::PAY_00679,payment
CUSTOMER::USER0310,IP::10.251.215.149,ip
CUSTOMER::USER1260,DEVICE::DEV_00680,device
CUSTOMER::USER1260,ADDRESS::ADDR_00680,address
CUSTOMER::USER1260,PAYMENT::PAY_00680,payment
CUSTOMER::USER1260,IP::10.11.251.115,ip
CUSTOMER::USER0337,DEVICE::DEV_00681,device
CUSTOMER::USER0337,ADDRESS::ADDR_00681,address
CUSTOMER::USER0337,PAYMENT::PAY_00681,payment
CUSTOMER::USER0337,IP::10.74.227.190,ip
CUSTOMER::USER1733,DEVICE::DEV_00682,device
CUSTOMER::USER1733,ADDRESS::ADDR_00682,address
CUSTOMER::USER1733,PAYMENT::PAY_00682,payment
CUSTOMER::USER1733,IP::10.191.71.252,ip
CUSTOMER::USER0498,DEVICE::DEV_00683,device
CUSTOMER::USER0498,ADDRESS::ADDR_00683,address
CUSTOMER::USER0498,PAYMENT::PAY_00683,payment
CUSTOMER::USER0498,IP::10.116.135.191,ip
CUSTOMER::USER1809,DEVICE::DEV_00684,device
CUSTOMER::USER1809,ADDRESS::ADDR_00684,address
CUSTOMER::USER1809,PAYMENT::PAY_00684,payment
CUSTOMER::USER1809,IP::10.168.44.77,ip
CUSTOMER::USER1483,DEVICE::DEV_00685,device
CUSTOMER::USER1483,ADDRESS::ADDR_00685,address
CUSTOMER::USER1483,PAYMENT::PAY_00685,payment
CUSTOMER::USER1483,IP::10.92.241.182,ip
CUSTOMER::USER0528,DEVICE::DEV_00686,device
CUSTOMER::USER0528,ADDRESS::ADDR_00686,address
CUSTOMER::USER0528,PAYMENT::PAY_00686,payment
CUSTOMER::USER0528,IP::10.94.187.188,ip
CUSTOMER::USER0709,DEVICE::DEV_00687,device
CUSTOMER::USER0709,ADDRESS::ADDR_00687,address
CUSTOMER::USER0709,PAYMENT::PAY_00687,payment
CUSTOMER::USER0709,IP::10.101.103.228,ip
CUSTOMER::USER1800,DEVICE::DEV_00688,device
CUSTOMER::USER1800,ADDRESS::ADDR_00688,address
CUSTOMER::USER1800,PAYMENT::PAY_00688,payment
CUSTOMER::USER1800,IP::10.143.38.183,ip
CUSTOMER::USER1199,DEVICE::DEV_00689,device
CUSTOMER::USER1199,ADDRESS::ADDR_00689,address
CUSTOMER::USER1199,PAYMENT::PAY_00689,payment
CUSTOMER::USER1199,IP::10.150.130.185,ip
CUSTOMER::USER1064,DEVICE::DEV_00690,device
CUSTOMER::USER1064,ADDRESS::ADDR_00690,address
CUSTOMER::USER1064,PAYMENT::PAY_00690,payment
CUSTOMER::USER1064,IP::10.231.84.107,ip
CUSTOMER::USER0107,DEVICE::DEV_00691,device
CUSTOMER::USER0107,ADDRESS::ADDR_00691,address
CUSTOMER::USER0107,PAYMENT::PAY_00691,payment
CUSTOMER::USER0107,IP::10.49.165.103,ip
CUSTOMER::USER1675,DEVICE::DEV_00692,device
CUSTOMER::USER1675,ADDRESS::ADDR_00692,address
CUSTOMER::USER1675,PAYMENT::PAY_00692,payment
CUSTOMER::USER1675,IP::10.87.177.104,ip
CUSTOMER::USER1169,DEVICE::DEV_00693,device
CUSTOMER::USER1169,ADDRESS::ADDR_00693,address
CUSTOMER::USER1169,PAYMENT::PAY_00693,payment
CUSTOMER::USER1169,IP::10.118.112.66,ip
CUSTOMER::USER0236,IP::10.32.211.24,ip
CUSTOMER::USER1170,DEVICE::DEV_00695,device
CUSTOMER::USER1170,ADDRESS::ADDR_00695,address
CUSTOMER::USER1170,PAYMENT::PAY_00695,payment
CUSTOMER::USER1170,IP::10.83.170.34,ip
CUSTOMER::USER1793,DEVICE::DEV_00696,device
CUSTOMER::USER1793,ADDRESS::ADDR_00696,address
CUSTOMER::USER1793,PAYMENT::PAY_00696,payment
CUSTOMER::USER1793,IP::10.167.187.169,ip
CUSTOMER::USER0916,DEVICE::DEV_00697,device
CUSTOMER::USER0916,ADDRESS::ADDR_00697,address
CUSTOMER::USER0916,PAYMENT::PAY_00697,payment
CUSTOMER::USER0916,IP::10.78.6.226,ip
CUSTOMER::USER1144,DEVICE::DEV_00698,device
CUSTOMER::USER1144,ADDRESS::ADDR_00698,address
CUSTOMER::USER1144,PAYMENT::PAY_00698,payment
CUSTOMER::USER1144,IP::10.83.205.51,ip
CUSTOMER::USER0067,DEVICE::DEV_00699,device
CUSTOMER::USER0067,ADDRESS::ADDR_00699,address
CUSTOMER::USER0067,PAYMENT::PAY_00699,payment
CUSTOMER::USER0067,IP::10.42.198.239,ip
CUSTOMER::USER0529,DEVICE::DEV_00700,device
CUSTOMER::USER0529,ADDRESS::ADDR_00700,address
CUSTOMER::USER0529,PAYMENT::PAY_00700,payment
CUSTOMER::USER0529,IP::10.219.191.63,ip
CUSTOMER::USER0716,DEVICE::DEV_00701,device
CUSTOMER::USER0716,ADDRESS::ADDR_00701,address
CUSTOMER::USER0716,PAYMENT::PAY_00701,payment
CUSTOMER::USER0716,IP::10.232.170.44,ip
CUSTOMER::USER0384,DEVICE::DEV_00702,device
CUSTOMER::USER0384,ADDRESS::ADDR_00702,address
CUSTOMER::USER0384,PAYMENT::PAY_00702,payment
CUSTOMER::USER0384,IP::10.33.222.70,ip
CUSTOMER::USER0592,DEVICE::DEV_00703,device
CUSTOMER::USER0592,ADDRESS::ADDR_00703,address
CUSTOMER::USER0592,PAYMENT::PAY_00703,payment
CUSTOMER::USER0592,IP::10.195.36.72,ip
CUSTOMER::USER1156,DEVICE::DEV_00704,device
CUSTOMER::USER1156,ADDRESS::ADDR_00704,address
CUSTOMER::USER1156,PAYMENT::PAY_00704,payment
CUSTOMER::USER1156,IP::10.73.72.172,ip
CUSTOMER::USER0586,DEVICE::DEV_00705,device
CUSTOMER::USER0586,ADDRESS::ADDR_00705,address
CUSTOMER::USER0586,PAYMENT::PAY_00705,payment
CUSTOMER::USER0586,IP::10.233.232.189,ip
CUSTOMER::USER0513,DEVICE::DEV_00706,device
CUSTOMER::USER0513,ADDRESS::ADDR_00706,address
CUSTOMER::USER0513,PAYMENT::PAY_00706,payment
CUSTOMER::USER0513,IP::10.52.244.138,ip
CUSTOMER::USER1407,DEVICE::DEV_00707,device
CUSTOMER::USER1407,ADDRESS::ADDR_00707,address
CUSTOMER::USER1407,PAYMENT::PAY_00707,payment
CUSTOMER::USER1407,IP::10.139.179.196,ip
